"Código Dane departamento","Departamento","Código Dane municipio","Municipio","Grupo cultivo","Subgrupo","Cultivo","Desagregación cultivo","Año","Periodo","Área sembrada","Área cosechada","Producción","Rendimiento","Ciclo del cultivo","Estado físico del cultivo","Código del cultivo","Nombre científico del cultivo"
"54","Norte de Santander","54800","Teorama","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","10,00","17,00","255,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54800","Teorama","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","27,00","25,00","400,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54800","Teorama","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","12,00","10,00","158,00","15,80","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54800","Teorama","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","29,00","27,00","432,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54800","Teorama","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","16,00","15,00","237,00","15,80","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","1.500,00","1.450,00","18.850,00","13,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","1.500,00","1.450,00","18.850,00","13,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","900,00","855,00","11.115,00","13,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","900,00","856,00","11.115,00","12,98","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","1.050,00","930,00","12.090,00","13,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","1.050,00","960,00","12.480,00","13,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","1.102,00","881,00","13.215,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","840,00","992,00","14.880,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","1.102,00","840,00","12.852,00","15,30","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","840,00","1.102,00","16.530,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","1.157,00","835,00","12.525,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54810","Tibú","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","730,00","1.150,00","17.250,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54871","Villa Caro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","22,00","22,00","220,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54871","Villa Caro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","10,00","10,00","100,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54871","Villa Caro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","10,00","10,00","100,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54871","Villa Caro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","10,00","10,00","100,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54871","Villa Caro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","10,00","10,00","100,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54871","Villa Caro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","5,00","10,00","100,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","7,50","7,50","120,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","7,50","7,50","120,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","22,00","22,00","396,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","12,00","12,00","216,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","25,00","25,00","400,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","26,00","26,00","416,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","25,00","25,00","400,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","26,00","25,90","414,40","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","25,00","25,00","400,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","26,00","25,90","414,40","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","45,00","25,00","400,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"54","Norte de Santander","54874","Villa del Rosario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","20,00","24,00","384,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63001","Armenia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","154,00","154,00","1.540,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63001","Armenia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","42,36","42,00","420,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63001","Armenia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","195,00","195,00","2.925,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63001","Armenia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","33,00","33,00","495,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63001","Armenia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","124,00","124,00","1.860,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63001","Armenia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","65,00","124,00","1.860,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63001","Armenia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","145,00","65,00","975,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63001","Armenia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","97,00","145,00","2.175,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63001","Armenia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","85,00","97,00","1.455,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63001","Armenia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","130,00","97,00","1.455,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63001","Armenia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","65,00","85,00","1.275,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63111","Buenavista","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","1,62","1,62","19,32","11,93","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63111","Buenavista","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","15,00","13,00","156,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63111","Buenavista","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","10,00","10,00","120,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63111","Buenavista","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","2,00","2,00","30,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63111","Buenavista","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","2,00","2,00","30,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63111","Buenavista","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","10,00","2,00","30,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63130","Calarcá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","3,00","2,50","45,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63130","Calarcá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","19,00","18,00","324,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63130","Calarcá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","4,00","3,00","48,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63130","Calarcá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","2,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63130","Calarcá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","0,00","2,00","32,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63130","Calarcá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","2,00","1,60","25,60","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63130","Calarcá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","20,00","2,00","32,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63130","Calarcá","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","18,40","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63190","Circasia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","3,21","3,21","57,81","18,01","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63190","Circasia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","0,78","0,78","14,20","18,21","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63190","Circasia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","15,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63190","Circasia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","0,00","12,00","144,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63212","Córdoba","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","2,00","2,00","14,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63212","Córdoba","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","5,00","5,00","35,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63212","Córdoba","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","10,00","9,00","63,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63212","Córdoba","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","5,00","5,00","35,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63212","Córdoba","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","8,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63212","Córdoba","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","0,00","8,00","56,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63212","Córdoba","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","10,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63212","Córdoba","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","0,00","10,00","70,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63212","Córdoba","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","8,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63272","Filandia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","2,30","1,90","19,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63272","Filandia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","1,00","0,80","8,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63272","Filandia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","5,00","4,50","45,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63272","Filandia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","7,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63272","Filandia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","8,00","7,00","105,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63272","Filandia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","8,00","8,00","120,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63272","Filandia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","8,00","8,00","120,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63401","La Tebaida","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","124,90","122,00","2.741,00","22,47","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63401","La Tebaida","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","147,30","74,50","1.640,00","22,01","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63401","La Tebaida","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","11,00","11,00","241,00","21,91","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63401","La Tebaida","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","105,00","105,00","2.310,00","22,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63401","La Tebaida","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","35,00","32,00","704,00","22,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63401","La Tebaida","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","131,60","28,00","644,00","23,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63401","La Tebaida","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","35,00","138,60","3.187,80","23,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63401","La Tebaida","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","88,99","35,00","700,00","20,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63401","La Tebaida","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","86,51","88,90","1.778,00","20,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63401","La Tebaida","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","92,00","85,51","1.710,20","20,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63401","La Tebaida","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","50,00","90,00","1.800,00","20,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63470","Montenegro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","86,00","33,00","495,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63470","Montenegro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","68,00","26,00","364,00","14,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63470","Montenegro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","77,40","58,50","878,00","15,01","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63470","Montenegro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","77,40","58,50","878,00","15,01","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63470","Montenegro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","22,00","19,00","285,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63470","Montenegro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","27,00","22,00","330,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63470","Montenegro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","17,00","27,00","405,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63470","Montenegro","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","20,00","27,00","405,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63548","Pijao","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","7,00","7,00","112,00","16,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63548","Pijao","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","9,00","9,00","126,00","14,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63548","Pijao","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","2,50","2,00","30,00","15,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63548","Pijao","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","0,00","2,30","11,50","5,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63548","Pijao","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","1,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63548","Pijao","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","0,00","1,00","5,00","5,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63594","Quimbaya","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","15,13","11,97","167,58","14,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63594","Quimbaya","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","16,00","9,00","126,00","14,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63594","Quimbaya","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","144,90","110,00","1.320,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63594","Quimbaya","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","31,17","31,00","558,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63594","Quimbaya","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","7,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63594","Quimbaya","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","78,70","61,00","1.098,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63594","Quimbaya","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","78,60","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63594","Quimbaya","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","0,00","78,00","1.404,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63594","Quimbaya","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","75,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"63","Quindío","63690","Salento","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","1,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66001","Pereira","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","116,80","116,00","696,00","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66001","Pereira","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","116,80","116,00","696,00","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66001","Pereira","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","114,10","114,10","684,60","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66001","Pereira","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","114,00","114,00","684,00","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66001","Pereira","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","110,00","110,00","684,60","6,22","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66001","Pereira","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","92,27","92,27","553,62","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66001","Pereira","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","120,00","92,00","552,00","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66001","Pereira","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","96,00","120,00","720,00","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66001","Pereira","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","150,00","96,00","576,00","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66001","Pereira","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","100,00","150,00","900,00","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66001","Pereira","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","0,00","100,00","600,00","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66075","Balboa","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","26,00","26,00","260,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66075","Balboa","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","16,00","16,00","128,00","8,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66075","Balboa","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","3,00","3,00","30,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66075","Balboa","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","3,00","3,00","30,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66075","Balboa","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","3,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
