Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,5.5
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,5.3
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,5.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,5.4
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,5.2
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,5.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,5.1
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,4.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,5.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,5.3
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,5.1
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081M,Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,5.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20142016,2014-2016,millones de No.,3.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20142016,2014-2016,millones de No.,3.7
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20142016,2014-2016,millones de No.,4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20152017,2015-2017,millones de No.,4.3
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20152017,2015-2017,millones de No.,4.2
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20152017,2015-2017,millones de No.,4.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20162018,2016-2018,millones de No.,5.1
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20162018,2016-2018,millones de No.,4.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20162018,2016-2018,millones de No.,5.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20172019,2017-2019,millones de No.,5.7
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20172019,2017-2019,millones de No.,5.6
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20172019,2017-2019,millones de No.,5.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20182020,2018-2020,millones de No.,6.4
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20182020,2018-2020,millones de No.,6.2
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20182020,2018-2020,millones de No.,6.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,7
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,6.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,7.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,7.3
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,7.1
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,7.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,7.1
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,7
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,7.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,7
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,6.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,7.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,6.5
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,6.4
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210081F,Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,6.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20002002,2000-2002,%,54.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20012003,2001-2003,%,53.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20022004,2002-2004,%,51.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20032005,2003-2005,%,51.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20042006,2004-2006,%,55.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20052007,2005-2007,%,59.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20062008,2006-2008,%,61.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20072009,2007-2009,%,60.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20082010,2008-2010,%,61.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20092011,2009-2011,%,61.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20102012,2010-2012,%,60.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20112013,2011-2013,%,60
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20122014,2012-2014,%,61.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20132015,2013-2015,%,64.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20142016,2014-2016,%,63.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20152017,2015-2017,%,62.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20162018,2016-2018,%,61.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20172019,2017-2019,%,63.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20182020,2018-2020,%,63.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20192021,2019-2021,%,64
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20202022,2020-2022,%,64.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21035,Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años),20212023,2021-2023,%,65.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20002002,2000-2002,%,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20012003,2001-2003,%,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20022004,2002-2004,%,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20032005,2003-2005,%,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20042006,2004-2006,%,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20052007,2005-2007,%,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20062008,2006-2008,%,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20072009,2007-2009,%,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20082010,2008-2010,%,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20092011,2009-2011,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20102012,2010-2012,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20112013,2011-2013,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20122014,2012-2014,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20132015,2013-2015,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20142016,2014-2016,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20152017,2015-2017,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20162018,2016-2018,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20172019,2017-2019,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20182020,2018-2020,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20192021,2019-2021,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20202022,2020-2022,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21034,Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años),20212023,2021-2023,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20002002,2000-2002,%,9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20012003,2001-2003,%,10
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20022004,2002-2004,%,10
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20032005,2003-2005,%,8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20042006,2004-2006,%,8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20052007,2005-2007,%,8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20062008,2006-2008,%,8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20072009,2007-2009,%,8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20082010,2008-2010,%,8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20092011,2009-2011,%,8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20102012,2010-2012,%,8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20112013,2011-2013,%,8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20122014,2012-2014,%,8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20132015,2013-2015,%,9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20142016,2014-2016,%,11
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20152017,2015-2017,%,13
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20162018,2016-2018,%,13
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20172019,2017-2019,%,12
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20182020,2018-2020,%,13
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20192021,2019-2021,%,15
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20202022,2020-2022,%,15
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20212023,2021-2023,%,15
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21033,Valor de las importaciones de alimentos respecto de las exportaciones totales de mercancías (%) (promedio de 3 años),20222024,2022-2024,%,14
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2001,2001,kcal/persona/día,26
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2002,2002,kcal/persona/día,37
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2003,2003,kcal/persona/día,36
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2004,2004,kcal/persona/día,20
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2005,2005,kcal/persona/día,19
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2006,2006,kcal/persona/día,39
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2007,2007,kcal/persona/día,32
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2008,2008,kcal/persona/día,30
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2009,2009,kcal/persona/día,23
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2010,2010,kcal/persona/día,48
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2011,2011,kcal/persona/día,57
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2012,2012,kcal/persona/día,63
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2013,2013,kcal/persona/día,51
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2014,2014,kcal/persona/día,53
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2015,2015,kcal/persona/día,63
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2016,2016,kcal/persona/día,71
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2017,2017,kcal/persona/día,45
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2018,2018,kcal/persona/día,30
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2019,2019,kcal/persona/día,28
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2020,2020,kcal/persona/día,39
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2021,2021,kcal/persona/día,31
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2022,2022,kcal/persona/día,15
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2023,2023,kcal/persona/día,15
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21031,Variabilidad del suministro de alimentos per cápita (kcal/persona/día),2024,2024,kcal/persona/día,15
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2000,2000,%,68
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2001,2001,%,68
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2002,2002,%,68
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2003,2003,%,69
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2004,2004,%,69
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2005,2005,%,69
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2006,2006,%,70
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2007,2007,%,70
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2008,2008,%,70
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2009,2009,%,70
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2010,2010,%,71
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2011,2011,%,71
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2012,2012,%,71
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2013,2013,%,72
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2014,2014,%,72
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2015,2015,%,72
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2016,2016,%,72
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2017,2017,%,73
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2018,2018,%,73
